county_state,GOP_2020,Avg_Trump_vote,Vax_Pct,Vax_5Plus_Pct,Vax_12Plus_Pct,Vax_18Plus_Pct,Vax_65Plus_Pct,COVID_Deaths_Per_10K,All_Deaths_Per_10K,median_age
Cotton County_OK,0.823094845,0.823094845,50.79999924,53.79999924,58.29999924,60.59999847,81.90000153,27.37,301.09,42.79999924
Sioux County_IA,0.823053896,0.823053896,42.59999847,45.79999924,51.09999847,54.90000153,81.90000153,18.67,216.48,34.29999924
Boone County_NE,0.822380662,0.822380662,50,53.20000076,58.29999924,62,79.90000153,29.71,454.88,43.29999924
Nowata County_OK,0.822136164,0.822136164,45.20000076,48.29999924,52.59999847,55.29999924,75.09999847,22.57,309.58,41.90000153
Hawkins County_TN,0.821986794,0.821986794,45.5,47.70000076,51.20000076,53.70000076,74.19999695,11.52,322.76,45.90000153
Union County_FL,0.821937561,0.821937561,36.59999847,38.59999847,41.59999847,43.40000153,68.30000305,21.43,250.99,39.20000076
Pickens County_GA,0.821925759,0.821925759,42.29999924,44.59999847,48,50.90000153,82,66.72,457.62,46.59999847
Miller County_MO,0.82183814,0.82183814,34.09999847,36.40000153,39.79999924,42.20000076,59.90000153,15.26,310.33,40.90000153
Republic County_KS,0.821793437,0.821793437,51.59999847,54.79999924,59.59999847,62.59999847,77.30000305,38.61,478.34,47.20000076
Cedar County_MO,0.821692228,0.821692228,32.40000153,34.79999924,38.20000076,41,59.20000076,22.08,343.54,42.90000153
Cooke County_TX,0.821360886,0.821360886,38.20000076,40.90000153,44.59999847,47.09999847,68.30000305,27.22,287.85,40.40000153
Cassia County_ID,0.821165204,0.821165204,44.29999924,48.20000076,54.20000076,58.40000153,76.59999847,12.72,276.98,32.79999924
Bledsoe County_TN,0.82059741,0.82059741,37.79999924,39.20000076,41,42.29999924,68.59999847,9.19,257.32,45.09999847
Washington County_KS,0.820260286,0.820260286,55.09999847,59.09999847,63.09999847,66,83.80000305,34.48,326.62,43.59999847
Grundy County_TN,0.820153713,0.820153713,31.29999924,33.20000076,35.79999924,38.20000076,54.5,11.75,335.49,43.09999847
Nemaha County_KS,0.819911122,0.819911122,55.5,60,65.59999847,69.30000305,88.19999695,57.75,464.96,39
Fannin County_GA,0.81951648,0.81951648,43.09999847,45,47.70000076,49.90000153,64.80000305,42.99,436.53,53.90000153
Laclede County_MO,0.819508135,0.819508135,38.59999847,41.5,45.5,48.20000076,73.40000153,27.68,350.93,40
Lawrence County_TN,0.819211483,0.819211483,37.59999847,40.29999924,44.5,47.40000153,74.09999847,29.45,360.94,39.5
Claiborne County_TN,0.819157958,0.819157958,47.5,50.09999847,53.70000076,56.59999847,79.19999695,48.97,448.45,43.40000153
Williams County_ND,0.818961918,0.818961918,31.10000038,34.5,38.79999924,41,75.40000153,13.51,161.11,31.89999962
Thomas County_KS,0.818661034,0.818661034,42.40000153,45.79999924,49.70000076,51.90000153,74,30.47,298.34,35.90000153
Mercer County_OH,0.818652391,0.818652391,38.79999924,42,46.20000076,49.79999924,81.5,27.42,269.68,39
Cocke County_TN,0.818493843,0.818493843,51.29999924,54,58.20000076,61,82.40000153,60.41,520.9,45.79999924
Bosque County_TX,0.818430841,0.818430841,45.09999847,47.59999847,51.5,54.20000076,70.90000153,17.29,382.1,46.70000076
Carlisle County_KY,0.818423033,0.818423033,41.70000076,44.59999847,49,52.20000076,72.19999695,20.87,390.32,42.79999924
Whitley County_KY,0.818377197,0.818377197,45.5,49.09999847,53.79999924,56.59999847,85.69999695,88.52,581.77,35.70000076
Union County_MS,0.817866445,0.817866445,40.20000076,43,47.29999924,50.20000076,75.69999695,55.45,339.14,38.20000076
Carroll County_MO,0.8177405,0.8177405,50.40000153,53.09999847,58.20000076,62.59999847,88.09999847,33.43,354.58,43.59999847
Ottawa County_KS,0.817030728,0.817030728,46.90000153,49.09999847,53.20000076,56.09999847,69.69999695,25.69,325.45,43
Vernon Parish_LA,0.816944659,0.816944659,59.70000076,65,70.90000153,74.09999847,82.09999847,19.99,241.74,31.20000076
Dallas County_MO,0.816757143,0.816757143,35.90000153,38.40000153,42.09999847,44.79999924,68.09999847,23.07,370.22,42.20000076
Stephens County_OK,0.816497862,0.816497862,48.90000153,52,56.59999847,59.59999847,84.30000305,61.68,449.12,41.5
Moore County_TN,0.816049755,0.816049755,22.39999962,23.5,25.10000038,26.70000076,40.79999924,16.56,320.59,45.5
Dade County_GA,0.815980613,0.815980613,47.79999924,50.20000076,53.59999847,55.5,85.69999695,12.25,295.85,41.79999924
Texas County_OK,0.815975368,0.815975368,46.40000153,50.79999924,56.29999924,59.5,83.5,19.65,174.45,33.09999847
Clay County_IL,0.815915346,0.815915346,39,41.5,45.29999924,48.40000153,74.5,35,354.56,42.29999924
Faulk County_SD,0.815566838,0.815566838,56.20000076,61.29999924,67.30000305,70.40000153,91,56.15,435.19,41.79999924
Palo Pinto County_TX,0.815298378,0.815298378,37.40000153,39.79999924,43.59999847,46.09999847,66,46.02,381.37,41.29999924
Rush County_KS,0.815217376,0.815217376,51.90000153,54.79999924,58.90000153,62.20000076,82.30000305,50.8,491.03,48
Gilchrist County_FL,0.815178096,0.815178096,37.40000153,39.5,42.5,44,67.69999695,9.26,257.08,42.09999847
Henderson County_TN,0.815058231,0.815058231,42.09999847,44.70000076,48.90000153,52,77.09999847,28.26,362.39,41.09999847
Idaho County_ID,0.815038562,0.815038562,31.39999962,33,35.29999924,36.90000153,53.5,19.95,343.9,49.90000153
Parker County_TX,0.815008938,0.815008938,46.59999847,49.59999847,54.20000076,57.09999847,80.5,21.31,239.91,39.29999924
Pearl River County_MS,0.814557672,0.814557672,49.40000153,52.40000153,57.09999847,60.29999924,88.09999847,22.65,351.66,41
Cleburne County_AR,0.814511061,0.814511061,46.09999847,48.20000076,51.59999847,53.70000076,73.19999695,25.18,376.57,49.20000076
Panola County_TX,0.814426661,0.814426661,37.70000076,39.90000153,43.70000076,46.79999924,68.19999695,27.34,370.45,41
Habersham County_GA,0.814301789,0.814301789,40.90000153,43.40000153,47.09999847,49.40000153,71.5,30.14,298.03,39.59999847
Hood County_TX,0.814234376,0.814234376,48,50.79999924,54.90000153,57.79999924,79.90000153,40.17,393.95,46.40000153
Howell County_MO,0.813994646,0.813994646,34.09999847,36.40000153,39.90000153,41.79999924,58.20000076,55.03,537.09,40.5
Woods County_OK,0.813757479,0.813757479,43.29999924,46,49.40000153,51.09999847,87.5,40.78,295.93,34.40000153
Jeff Davis County_GA,0.813550532,0.813550532,31.70000076,33.90000153,37.79999924,40.70000076,62.70000076,37.65,342.25,37.90000153
Crittenden County_KY,0.813531339,0.813531339,41.70000076,44.09999847,47.79999924,50.5,68.69999695,31.3,327.48,43.29999924
Greer County_OK,0.813481987,0.813481987,37.59999847,39.59999847,42.70000076,44.59999847,80.69999695,56.5,362.68,39.5
Union County_GA,0.81308651,0.81308651,46.59999847,48.40000153,51.20000076,53.40000153,70.30000305,67,485.09,56.09999847
Garvin County_OK,0.812854767,0.812854767,47.59999847,50.90000153,56.09999847,59.40000153,87.59999847,33.72,341.81,39.09999847
Russell County_VA,0.812714756,0.812714756,47.79999924,50.09999847,53.5,55.5,73,25.05,335.81,46.59999847
Adams County_OH,0.812680125,0.812680125,36.09999847,38.40000153,42,44.40000153,66.80000305,37.03,384.87,41.70000076
Gilmer County_GA,0.812647521,0.812647521,41.70000076,44,47.20000076,49.40000153,67.80000305,20.61,301.94,49.59999847
Polk County_TN,0.812440217,0.812440217,42.20000076,44.29999924,47.40000153,50.29999924,73.59999847,7.88,344.28,46.20000076
Pickett County_TN,0.81235075,0.81235075,45.90000153,47.79999924,50.5,53.5,71.40000153,25.6,309.12,51.70000076
Kit Carson County_CO,0.812193215,0.812193215,39.79999924,42.40000153,46.79999924,49.59999847,73.80000305,18.71,299.28,39.79999924
Erath County_TX,0.811962247,0.811962247,37.79999924,40.09999847,43.20000076,44.90000153,73.30000305,17.98,234.68,32.09999847
McPherson County_SD,0.811933517,0.811933517,40.90000153,43.5,48.09999847,51.40000153,67.5,45.45,376.03,46.59999847
Lee County_KY,0.8114959,0.8114959,50.59999847,53.5,56.09999847,57.40000153,73.90000153,42.95,386.53,42.5
Phillips County_MT,0.811399817,0.811399817,45.59999847,48.70000076,53,55.70000076,75.40000153,35.78,302.96,44.59999847
Fannin County_TX,0.811183691,0.811183691,44.59999847,47,51.09999847,54.20000076,77.19999695,22.42,322.4,40.90000153
Keith County_NE,0.811169624,0.811169624,38.59999847,40.90000153,43.5,45.20000076,54.79999924,27.78,322.5,48.5
Webster County_WV,0.810993552,0.810993552,48.59999847,50.79999924,54.90000153,56.70000076,77.40000153,14.55,329.74,48.20000076
Darke County_OH,0.810938299,0.810938299,40.59999847,43.20000076,47.40000153,50.70000076,80.59999847,31.4,362.81,41.70000076
Orange County_TX,0.810857356,0.810857356,36.70000076,39.29999924,43.40000153,46.09999847,69.90000153,6.73,231.88,37.90000153
Love County_OK,0.810843945,0.810843945,43.40000153,46.29999924,50.70000076,53.59999847,72.5,46.99,388.61,38.79999924
Alcorn County_MS,0.81070143,0.81070143,40.29999924,42.79999924,46.59999847,49.40000153,72,82.97,604.68,40.90000153
Perry County_MO,0.810521841,0.810521841,40.29999924,42.79999924,46.59999847,49.90000153,74.30000305,11.1,316.56,41.79999924
Knox County_TX,0.810439587,0.810439587,39.20000076,42,47.59999847,51.29999924,74.19999695,59.68,492.39,40.29999924
Bell County_KY,0.810434103,0.810434103,46.79999924,49.70000076,53.79999924,56.40000153,70.5,60.78,520.58,42.09999847
Harper County_KS,0.810357988,0.810357988,49.90000153,53.20000076,58.20000076,61.29999924,77.59999847,33.76,448.32,42.79999924
Rhea County_TN,0.810295522,0.810295522,44,46.70000076,50.70000076,54.20000076,80.59999847,30.18,413.75,41.5
Shannon County_MO,0.810291886,0.810291886,31.29999924,33.09999847,36.09999847,38.40000153,51.59999847,15.48,364.48,45.59999847
Allen County_KY,0.810230672,0.810230672,40.40000153,43,47,49.40000153,66.80000305,26.45,240.9,41.20000076
Lawrence County_KY,0.809920907,0.809920907,49.5,52.90000153,57.90000153,59.79999924,78.40000153,46.65,437.08,41.40000153
Butler County_KY,0.809795916,0.809795916,46.5,49.5,53.79999924,56.40000153,71.80000305,9.76,299.33,41.70000076
Noble County_OH,0.809553862,0.809553862,47.79999924,50.20000076,53.90000153,56,47.59999847,31.04,248.31,52.90000153
Perry County_TN,0.809509933,0.809509933,41.79999924,44.70000076,48.70000076,51.09999847,73.80000305,31.87,300.99,43
Johnston County_OK,0.809456587,0.809456587,43.79999924,46.59999847,51.20000076,54.5,70.30000305,25.24,286.38,39.59999847
Le Flore County_OK,0.808986962,0.808986962,40.40000153,43,46.79999924,49.5,73,14.85,305.92,39
DeWitt County_TX,0.808943093,0.808943093,45.79999924,48.79999924,53.29999924,56.20000076,75,46.69,332.36,41.70000076
Latimer County_OK,0.808896184,0.808896184,35.5,37.79999924,40.79999924,42.5,52.20000076,32.88,356.42,41.29999924
Carroll County_VA,0.808830082,0.808830082,33.59999847,35,37.5,39.20000076,54.79999924,22.72,322.23,49.40000153
Washakie County_WY,0.808823526,0.808823526,44.90000153,47.29999924,50.59999847,54,82.40000153,40.23,350.42,44.59999847
Logan County_WV,0.80869031,0.80869031,57.20000076,60.29999924,64.90000153,66.19999695,78.5,56.1,581.03,44.29999924
Stafford County_KS,0.808626652,0.808626652,47.40000153,50.59999847,55.29999924,58,73.90000153,47.1,404.07,42.20000076
Shelby County_OH,0.808535933,0.808535933,36.70000076,39.20000076,43,46.20000076,72.5,26.26,270.55,39.79999924
Osceola County_IA,0.808293283,0.808293283,46,48.59999847,53.29999924,56.90000153,80,25.98,401.04,43.5
Clay County_AL,0.808225095,0.808225095,43.09999847,45.5,49.29999924,51.40000153,70.5,39.46,437.63,44.79999924
Calhoun County_FL,0.80815202,0.80815202,35.40000153,37.09999847,40.09999847,42.29999924,69.40000153,23.46,447.18,41.79999924
Lynn County_TX,0.808111668,0.808111668,38.59999847,41.40000153,46.5,49.79999924,65.69999695,19.34,226.79,36.59999847
Graham County_KS,0.80798769,0.80798769,50.29999924,52.20000076,57,59.79999924,76.30000305,45.83,400,47.29999924
Grundy County_MO,0.807978392,0.807978392,36.5,39.29999924,43.29999924,45.79999924,64.5,39.09,388.89,40.29999924
Madison County_MO,0.807610989,0.807610989,41.09999847,43.59999847,47.79999924,50.5,70.5,18.97,369.11,42.09999847
Franklin County_IN,0.807583332,0.807583332,39.59999847,42.20000076,45.70000076,48.70000076,71.5,6.13,201.38,42.70000076
White County_TN,0.807566226,0.807566226,43.29999924,45.90000153,49.90000153,53,82,18.44,368.9,43
Mitchell County_KS,0.807502449,0.807502449,54,57.59999847,62.29999924,64.5,81.59999847,48.71,488.87,42
Meigs County_TN,0.807483733,0.807483733,69.5,73.30000305,78.90000153,83,95,8.43,306.54,44.90000153
Gordon County_GA,0.807431459,0.807431459,38.40000153,40.79999924,44.5,46.90000153,70.09999847,50.48,361.97,39
Renville County_ND,0.80742985,0.80742985,40.20000076,42.5,46.20000076,48.70000076,78.09999847,44.13,282.44,44.79999924
Hockley County_TX,0.807411969,0.807411969,42.5,45.5,50,52.20000076,73.30000305,39.32,286.48,34.90000153
Sequatchie County_TN,0.80736351,0.80736351,35.5,37.5,40.29999924,42.5,63.09999847,12.81,314.71,45
Moffat County_CO,0.807002544,0.807002544,44.40000153,47.70000076,52.5,55.40000153,76.59999847,32.61,281.38,38.59999847
Monroe County_TN,0.806991398,0.806991398,44.20000076,46.70000076,50.59999847,53.70000076,77.30000305,45.83,413.51,44.90000153
Decatur County_TN,0.806907058,0.806907058,38.90000153,41,44.20000076,47.09999847,64.69999695,17.56,397.68,46.29999924
Lincoln County_OK,0.806891441,0.806891441,41.59999847,44.09999847,48.20000076,50.90000153,71.5,16.85,296.79,41.09999847
Auglaize County_OH,0.806843281,0.806843281,40,42.70000076,46.79999924,50.09999847,79.90000153,31.86,321.41,40.59999847
Washington County_MO,0.806635916,0.806635916,32.70000076,34.70000076,37.70000076,40,53.70000076,21.7,336.14,41.40000153
Marshall County_OK,0.806563318,0.806563318,46.09999847,49,53.40000153,55.90000153,75.40000153,12.83,341.16,43.20000076
McNairy County_TN,0.806474507,0.806474507,48.70000076,51.40000153,55.90000153,59.70000076,87.59999847,15.85,348.41,43.29999924
Russell County_KS,0.806357563,0.806357563,44.20000076,46.90000153,51,53.29999924,69.09999847,35.8,401.31,45.20000076
Pulaski County_KY,0.806223631,0.806223631,47.29999924,50.20000076,54.29999924,56.79999924,79.40000153,70.01,548.13,42.40000153
Lawrence County_MO,0.805696726,0.805696726,39,41.79999924,45.90000153,48.59999847,68.59999847,25.83,354.37,39.29999924
Parmer County_TX,0.805660367,0.805660367,40.79999924,44.20000076,48.5,51,70.40000153,35.67,262.92,35.5
Nuckolls County_NE,0.805639923,0.805639923,50.79999924,53.40000153,57.09999847,60.59999847,80.90000153,44.33,396.55,48.5
Choctaw County_OK,0.805555582,0.805555582,36.40000153,39.09999847,42.90000153,45.90000153,65.5,33.55,410.29,41.20000076
Owyhee County_ID,0.805356383,0.805356383,36.40000153,38.90000153,42.29999924,44.5,58.09999847,24.32,279.67,39
Butler County_MO,0.804917037,0.804917037,35.5,37.79999924,41.5,44,62.90000153,69.59,635.38,40.29999924
Stark County_ND,0.804651141,0.804651141,37.79999924,41.29999924,45.5,48,74.30000305,24.51,232.1,34.20000076
Jasper County_IL,0.804511249,0.804511249,42.59999847,45.40000153,49.5,52.90000153,80.90000153,23.93,223,43.40000153
Wise County_VA,0.80445379,0.80445379,49.79999924,52.20000076,55.90000153,57.90000153,85.09999847,28.61,340,41.59999847
Trinity County_TX,0.80412221,0.80412221,38.70000076,40.79999924,44,46,59.29999924,15.91,383.31,49.09999847
Wayne County_KY,0.804112554,0.804112554,43.29999924,45.79999924,49.09999847,51.20000076,59.40000153,27.64,307.06,44.5
San Jacinto County_TX,0.804003775,0.804003775,34.29999924,36.29999924,39.29999924,41.40000153,56.40000153,7.53,258.63,45.29999924
Blaine County_OK,0.803896427,0.803896427,47.70000076,51.20000076,56.20000076,58.59999847,68.40000153,28.03,377.25,40.5
Jasper County_TX,0.803562284,0.803562284,36.59999847,39,42.79999924,45.59999847,66,25.17,392.72,41.79999924
Pontotoc County_MS,0.803366482,0.803366482,42.5,45.79999924,50.5,54.09999847,84,28.3,243.92,37.20000076
Grayson County_VA,0.802976251,0.802976251,41.79999924,43.5,46.59999847,48.40000153,61.40000153,20.18,319.03,49.20000076
Doniphan County_KS,0.802667379,0.802667379,49.70000076,52.40000153,56.5,59,88.80000305,30.79,291.79,41.29999924
Vermilion Parish_LA,0.802591145,0.802591145,39.09999847,41.79999924,45.90000153,48.79999924,67,17.48,320.26,38.70000076
Moniteau County_MO,0.802570939,0.802570939,36.70000076,39.20000076,42.90000153,44.40000153,72.59999847,17.44,257.69,38.70000076
Freestone County_TX,0.802548528,0.802548528,38.79999924,41.20000076,45,48.09999847,61.5,21.75,314.05,42.20000076
Kearny County_KS,0.802547753,0.802547753,55.20000076,59.70000076,66,70.30000305,78.19999695,41.12,362.37,35.59999847
Grady County_OK,0.802476108,0.802476108,39.40000153,41.70000076,45.59999847,48.09999847,69.19999695,28.46,288.97,40.09999847
Chattooga County_GA,0.802388072,0.802388072,38.90000153,41.40000153,45.20000076,47.70000076,72.40000153,8.02,276.35,40.90000153
Schuyler County_MO,0.80179733,0.80179733,27.5,30.10000038,33.20000076,35.70000076,58.79999924,39.75,278.26,39.09999847
Van Buren County_TN,0.801780224,0.801780224,59.40000153,63,67.80000305,71.09999847,95,22.14,327.32,47.09999847
Tripp County_SD,0.801557839,0.801557839,46.29999924,50.09999847,54.20000076,58.09999847,76.19999695,23.34,351.95,43.20000076
Chambers County_TX,0.801450193,0.801450193,48.20000076,51.79999924,57,59.59999847,81.69999695,13.92,169.24,34.70000076
Livingston County_KY,0.801358938,0.801358938,50.29999924,53.09999847,57.40000153,60.09999847,82.30000305,34.6,402.95,46.09999847
Juniata County_PA,0.801212311,0.801212311,41.90000153,44.5,48.09999847,51,76.19999695,37.77,325.36,43.40000153
Washington County_FL,0.801168144,0.801168144,33.20000076,35,37.79999924,39.90000153,68.80000305,32.24,360.91,41.09999847
Newton County_TX,0.80111587,0.80111587,25.10000038,26.20000076,28.39999962,30,47.79999924,22.06,281.84,44.29999924
Daviess County_IN,0.80107075,0.80107075,34.09999847,37.09999847,41.90000153,45.70000076,70.80000305,32.94,312.6,34.5
Stone County_MO,0.800735831,0.800735831,38.5,40.09999847,42.40000153,44,56.70000076,5.39,254.22,54.5
Towns County_GA,0.800100267,0.800100267,50,51.90000153,54.29999924,56,78.40000153,41.94,455.15,55.5
Yadkin County_NC,0.79972893,0.79972893,52.29999924,55.09999847,59.20000076,61.79999924,86.5,12.91,358.14,44.79999924
Carter County_TN,0.799608052,0.799608052,41.40000153,43.29999924,46,47.70000076,66.69999695,44.54,444.47,46.40000153
Fayette County_IL,0.79942435,0.79942435,36.79999924,39,42,44.29999924,68.40000153,26.66,296.02,41.59999847
Sullivan County_MO,0.798866868,0.798866868,44,47.09999847,51.29999924,54.09999847,72,20.22,267.95,43.20000076
Lamb County_TX,0.798774958,0.798774958,43.40000153,46.59999847,51.90000153,55.70000076,73.40000153,41.87,331.06,37.09999847
